Compound_Score,Neg_Score,Neu_Score,Pos_Score,Timestamp,Tweet_Text,Tweets_Ago,User
0.0,0.0,1.0,0.0,Sun Jun 24 17:45:05 +0000 2018,"Everyone who ever spent even a few minutes with Obama, it seems, has written a book about it https://t.co/A4k099SlVk",8,nytimes
0.3464,0.065,0.803,0.132,Sun Jun 24 17:30:17 +0000 2018,President Trump suggested sending people who “invade” the United States “back from where they came” without legal p… https://t.co/QB1pcQY9FX,9,nytimes
0.2023,0.0,0.833,0.167,Sun Jun 24 17:15:03 +0000 2018,"Here are the week’s top stories, and a look ahead https://t.co/O9yP5DbHux",10,nytimes
0.1901,0.0,0.911,0.089,Sun Jun 24 17:00:13 +0000 2018,"U.S. politicians talk a lot about the importance of families, but their policies don't match up to their words https://t.co/y9xW0GrzGr",11,nytimes
0.296,0.107,0.738,0.156,Sun Jun 24 16:45:10 +0000 2018,"Colombia, a team many thought could win the Group H, will look to rebound after losing its opener to Japan https://t.co/F28DqKpOWx",12,nytimes
0.0258,0.0,0.942,0.058,Sun Jun 24 16:30:12 +0000 2018,Tens of thousands of Britons opposed to the country’s withdrawal from the European Union marched through the street… https://t.co/lSR9QKbdcF,13,nytimes
0.0,0.0,1.0,0.0,Sun Jun 24 16:15:07 +0000 2018,"Under President Trump, once stately medallions have gotten glitzier, and at least one featured a Trump property https://t.co/SiId7NtLU2",14,nytimes
-0.1923,0.226,0.632,0.143,Sun Jun 24 16:01:19 +0000 2018,"RT @NYTStyles: Every day is so wonderful
Then suddenly 
It's hard to breathe
Now and then I get insecure 
From all the pain
I'm so ashamed…",15,nytimes
-0.1531,0.074,0.926,0.0,Sun Jun 24 16:00:04 +0000 2018,"Prince William has kicked off a ""historic"" visit to the Middle East, with planned stops in Jordan, Israel and the P… https://t.co/Gpdq2TvOQ8",16,nytimes
0.6705,0.141,0.575,0.284,Sun Jun 24 15:55:29 +0000 2018,"@NYTStyles You are beautiful
No matter what they say
Words can't bring you down
Oh no
You are beautiful
In every si… https://t.co/g75JRurQMj",17,nytimes
0.0,0.0,1.0,0.0,Sun Jun 24 15:45:06 +0000 2018,"In Opinion

Op-Ed columnist @MaureenDowd writes, ""Donald and Ivanka are consumed with protecting their own brands.… https://t.co/K4qjgTQsmx",18,nytimes
0.0,0.0,1.0,0.0,Sun Jun 24 15:30:04 +0000 2018,The federal government said it had reunited 522 migrant children who were separated at the border as part of Presid… https://t.co/WXpZnDyfA3,19,nytimes
0.4215,0.0,0.877,0.123,Sun Jun 24 19:45:05 +0000 2018,"Parents of more than 2,300 children who were separated after their arrival in the United States now face lengthy bu… https://t.co/lG5HBTEssV",20,nytimes
-0.3612,0.128,0.872,0.0,Sun Jun 24 19:30:05 +0000 2018,Dino-mite? Not quite. But “Jurassic World: Fallen Kingdom” arrived to a still-huge $150 million in ticket sales ove… https://t.co/JGqDeegAmm,21,nytimes
0.7506,0.0,0.748,0.252,Sun Jun 24 19:15:01 +0000 2018,"In Opinion

Op-Ed contributor Sonia Nazario writes, ""Law and order can go hand in hand with humanity. It’s the Amer… https://t.co/ynUZpG2jvF",22,nytimes
0.25,0.0,0.909,0.091,Sun Jun 24 19:00:05 +0000 2018,“We now have concrete evidence that Scott Pruitt offered to use taxpayer resources to do favors for the lobbyist wh… https://t.co/VzSsORzuKD,23,nytimes
0.0,0.0,1.0,0.0,Sun Jun 24 18:45:04 +0000 2018,"President Recep Tayyip Erdogan was leading Sunday in early balloting for the presidency, with 55 percent of the vot… https://t.co/XWNUxmvIgR",24,nytimes
0.2263,0.0,0.909,0.091,Sun Jun 24 18:30:08 +0000 2018,"As he eyes a 2020 presidential run, Bernie Sanders is gaining traction among Democrats for his ideas, but having tr… https://t.co/o3LJS62zDF",25,nytimes
0.0,0.0,1.0,0.0,Sun Jun 24 18:15:05 +0000 2018,"“What country are you a citizen of?"" the Border Patrol agent asked a driver at a highway checkpoint in Maine https://t.co/6oVSbYD2zO",26,nytimes
0.0,0.0,1.0,0.0,Sun Jun 24 18:00:10 +0000 2018,"As school shootings mount — more than 200 have occurred since the one in Newtown, Conn., in 2012 — educators face t… https://t.co/ogUTp7iLeB",27,nytimes
0.0,0.0,1.0,0.0,Sun Jun 24 17:45:05 +0000 2018,"Everyone who ever spent even a few minutes with Obama, it seems, has written a book about it https://t.co/A4k099SlVk",28,nytimes
0.3464,0.065,0.803,0.132,Sun Jun 24 17:30:17 +0000 2018,President Trump suggested sending people who “invade” the United States “back from where they came” without legal p… https://t.co/QB1pcQY9FX,29,nytimes
0.2023,0.0,0.833,0.167,Sun Jun 24 17:15:03 +0000 2018,"Here are the week’s top stories, and a look ahead https://t.co/O9yP5DbHux",30,nytimes
0.1901,0.0,0.911,0.089,Sun Jun 24 17:00:13 +0000 2018,"U.S. politicians talk a lot about the importance of families, but their policies don't match up to their words https://t.co/y9xW0GrzGr",31,nytimes
0.296,0.107,0.738,0.156,Sun Jun 24 16:45:10 +0000 2018,"Colombia, a team many thought could win the Group H, will look to rebound after losing its opener to Japan https://t.co/F28DqKpOWx",32,nytimes
0.0258,0.0,0.942,0.058,Sun Jun 24 16:30:12 +0000 2018,Tens of thousands of Britons opposed to the country’s withdrawal from the European Union marched through the street… https://t.co/lSR9QKbdcF,33,nytimes
0.0,0.0,1.0,0.0,Sun Jun 24 16:15:07 +0000 2018,"Under President Trump, once stately medallions have gotten glitzier, and at least one featured a Trump property https://t.co/SiId7NtLU2",34,nytimes
-0.1923,0.226,0.632,0.143,Sun Jun 24 16:01:19 +0000 2018,"RT @NYTStyles: Every day is so wonderful
Then suddenly 
It's hard to breathe
Now and then I get insecure 
From all the pain
I'm so ashamed…",35,nytimes
-0.1531,0.074,0.926,0.0,Sun Jun 24 16:00:04 +0000 2018,"Prince William has kicked off a ""historic"" visit to the Middle East, with planned stops in Jordan, Israel and the P… https://t.co/Gpdq2TvOQ8",36,nytimes
0.6705,0.141,0.575,0.284,Sun Jun 24 15:55:29 +0000 2018,"@NYTStyles You are beautiful
No matter what they say
Words can't bring you down
Oh no
You are beautiful
In every si… https://t.co/g75JRurQMj",37,nytimes
0.0,0.0,1.0,0.0,Sun Jun 24 15:45:06 +0000 2018,"In Opinion

Op-Ed columnist @MaureenDowd writes, ""Donald and Ivanka are consumed with protecting their own brands.… https://t.co/K4qjgTQsmx",38,nytimes
0.0,0.0,1.0,0.0,Sun Jun 24 15:30:04 +0000 2018,The federal government said it had reunited 522 migrant children who were separated at the border as part of Presid… https://t.co/WXpZnDyfA3,39,nytimes
-0.3612,0.111,0.889,0.0,Sun Jun 24 15:15:10 +0000 2018,Japan takes on Senegal in a Group H match between 2 underdogs who pulled off upsets in their first games of this Wo… https://t.co/MNcWYoZR92,40,nytimes
-0.25,0.154,0.732,0.114,Sun Jun 24 15:00:05 +0000 2018,"The World’s Ugliest Dog contest is actually a celebration of the dogs, many of which were rescued from shelters or… https://t.co/dwpcORBEVR",41,nytimes
0.2023,0.0,0.899,0.101,Sun Jun 24 14:45:06 +0000 2018,"Jared Kushner, President Trump’s top adviser on the Middle East, told a Palestinian newspaper that the Palestinian… https://t.co/z4lZlGAB6B",42,nytimes
0.0,0.0,1.0,0.0,Sun Jun 24 14:37:41 +0000 2018,"The first goal in England’s 6-1 rout of Panama was instructive, and in retrospect a preview of what was to come https://t.co/0jv7GWveWb",43,nytimes
0.0,0.0,1.0,0.0,Sun Jun 24 14:30:14 +0000 2018,"During a visit to Nevada, President Trump delivered a message he has repeated at rallies for weeks: “We need more R… https://t.co/FE5Ytmi594",44,nytimes
0.0,0.0,1.0,0.0,Sun Jun 24 14:20:08 +0000 2018,RT @patrickhealynyt: A Red Wave? Here’s some of what we do know: Trump voters have become a resilient force for 2018. The more he’s attacke…,45,nytimes
0.3612,0.0,0.902,0.098,Sun Jun 24 14:08:13 +0000 2018,"RT @nytvideo: What does an election look like when democracy’s very survival is in question? To find out, we came to Turkey, where Presiden…",46,nytimes
0.0,0.0,1.0,0.0,Sun Jun 24 14:02:00 +0000 2018,@nytimesbusiness @nytimesworld @NYTNational @NYTStyles @NYTMetro Amid shifting global terrain for the LGBTQ communi… https://t.co/zdYgVnFsUD,47,nytimes
0.5423,0.0,0.816,0.184,Sun Jun 24 13:48:47 +0000 2018,"@NYTStyles @NYTMetro The nature of Pride has changed as well. In 2018, The Times has been telling stories of how qu… https://t.co/WJMCDn1vUf",48,nytimes
-0.6808,0.228,0.772,0.0,Sun Jun 24 13:39:00 +0000 2018,The word “gay” was banned from The Times five years later — because of an article that upset the publisher's 82-yea… https://t.co/FGwAtPcQmL,49,nytimes
0.34,0.0,0.893,0.107,Sun Jun 24 13:35:42 +0000 2018,"New York City’s annual Pride parade, which takes place today, got its start in 1970, a year after the Stonewall rio… https://t.co/oynpIV417d",50,nytimes
-0.5994,0.17,0.83,0.0,Sun Jun 24 13:30:15 +0000 2018,How big a deal is a trade war with China? It depends very much on which products you are talking about. https://t.co/JuL5YbaWam,51,nytimes
0.0,0.0,1.0,0.0,Sun Jun 24 13:12:03 +0000 2018,"RT @nytlizrobbins: Inside a New York state-regulated facility for young immigrants, some recently separated from their parents at the borde…",52,nytimes
-0.3612,0.183,0.699,0.118,Sun Jun 24 13:00:10 +0000 2018,"A new pattern of behavior in domestic abuse cases is tied to smart home technology. Internet-connected locks, speak… https://t.co/JHPHPriX5r",53,nytimes
0.0,0.0,1.0,0.0,Sun Jun 24 12:43:20 +0000 2018,The ABCs of L.G.B.T.Q.I.A.+ https://t.co/ztSIXxTlL8,54,nytimes
0.3818,0.078,0.781,0.141,Sun Jun 24 12:30:11 +0000 2018,"5 years ago, the Supreme Court struck down a key part of the Voting Rights Act. Since then, it's become harder to v… https://t.co/7B6xAbFF9D",55,nytimes
0.0,0.0,1.0,0.0,Sun Jun 24 12:00:40 +0000 2018,England vs. Panama: World Cup 2018 Live https://t.co/NJdB4CvONd,56,nytimes
0.4173,0.0,0.872,0.128,Sun Jun 24 12:00:07 +0000 2018,"RT @abbygoodnough: She treats diabetes, rashes, strep throat - and opioid addiction. The country needs many more doctors like her. https://…",57,nytimes
0.4404,0.0,0.884,0.116,Sun Jun 24 11:30:09 +0000 2018,"75% of Americans say immigration is good for the nation, the most to say so since at least 2001, according to a new… https://t.co/VnJwL8aZss",58,nytimes
0.0,0.0,1.0,0.0,Sun Jun 24 11:00:06 +0000 2018,"As the numbers show, there is a stark disconnect between Trump's border rhetoric and the reality of life in border… https://t.co/HhaRSRU3Hq",59,nytimes
0.4215,0.0,0.763,0.237,Sun Jun 24 10:38:32 +0000 2018,"A Space Force? The Idea May Have Merit, Some Say https://t.co/bJMjH70Wfz",60,nytimes
0.4939,0.0,0.738,0.262,Sun Jun 24 10:36:26 +0000 2018,Travel Tips: 5 Tips to Enjoy a Tween- and Teen-Friendly Vacation https://t.co/lCufX0BWQ1,61,nytimes
0.0,0.0,1.0,0.0,Sun Jun 24 10:30:08 +0000 2018,"""That’s what I do, is deals,"" President Trump said one day last month. Except that so far he has not. https://t.co/sdOOsqy3MW",62,nytimes
0.128,0.0,0.923,0.077,Sun Jun 24 10:00:13 +0000 2018,"Trump voters have become a resilient force for the midterms. They leap to his defense, they say, because criticism… https://t.co/STaUp7dw68",63,nytimes
0.0,0.0,1.0,0.0,Sun Jun 24 09:40:32 +0000 2018,RT @NYTFashion: Now THAT'S what I call sustainable fashion https://t.co/R4GH37YfpO,64,nytimes
0.0,0.0,1.0,0.0,Sun Jun 24 09:24:15 +0000 2018,“We’ve seen more nonstate armed groups emerge in the last 7 years than in the previous 70 years” https://t.co/VZDCzdUeGn,65,nytimes
0.0,0.0,1.0,0.0,Sun Jun 24 09:07:35 +0000 2018,Michael Jackson’s estate is developing a Broadway-bound bio-musical https://t.co/PsdtC7XUex,66,nytimes
0.0,0.0,1.0,0.0,Sun Jun 24 08:50:06 +0000 2018,The Final Hours of the Iceman’s Tools https://t.co/mHvUecy4Al,67,nytimes
0.2263,0.0,0.84,0.16,Sun Jun 24 08:41:49 +0000 2018,Instagram will now allow videos up to an hour long https://t.co/AFIYEcBvxJ,68,nytimes
0.0,0.0,1.0,0.0,Sun Jun 24 08:25:10 +0000 2018,Jacinda Ardern is the first world leader in almost 3 decades to give birth while in office https://t.co/0kGjBzZjSv,69,nytimes
0.296,0.0,0.784,0.216,Sun Jun 24 08:08:21 +0000 2018,"Nina Simone's childhood home is now a National Treasure
https://t.co/U51a577uKM",70,nytimes
-0.34,0.211,0.789,0.0,Sun Jun 24 07:51:30 +0000 2018,"“And Italian Roma?"" Unfortunately we have to keep them."" https://t.co/EktnnC1d9h",71,nytimes
-0.3291,0.15,0.85,0.0,Sun Jun 24 07:34:48 +0000 2018,"The Warped Tour has showcased female stars over the years, including No Doubt, Katy Perry and Paramore, but its gen… https://t.co/9yscZYH4rA",72,nytimes
-0.34,0.145,0.855,0.0,Sun Jun 24 07:18:19 +0000 2018,RT @nytimesworld: Tens of thousands of anti-Brexit protesters gathered in London to demand citizens have a say in the final Brexit deal  ht…,73,nytimes
0.4404,0.0,0.838,0.162,Sun Jun 24 07:01:39 +0000 2018,Why train travel is a good way to go when you're bringing your dog along https://t.co/BX4yEWnI1x https://t.co/bEXighUTO1,74,nytimes
0.2023,0.0,0.833,0.167,Sun Jun 24 06:28:12 +0000 2018,How Apple’s Tim Cook became tech’s top diplomat https://t.co/fVIKblQtdX https://t.co/3OnD0OH5Sy,75,nytimes
0.0,0.0,1.0,0.0,Sun Jun 24 06:11:35 +0000 2018,"The World Cup fans descended on Volgograd, Russia. Then the bugs descended on them. https://t.co/6ozvd28Mtf",76,nytimes
-0.5994,0.157,0.843,0.0,Sun Jun 24 05:54:46 +0000 2018,RT @Neil_Irwin: What does a trade war with China mean in practical terms? It depends a lot on the microeconomics of each particular product…,77,nytimes
-0.5574,0.135,0.865,0.0,Sun Jun 24 05:38:12 +0000 2018,"RT @nytimesworld: Kim Jong-pil, who died Saturday at 92, was the last of the “Three Kims” who dominated South Korean politics for decades h…",78,nytimes
0.25,0.0,0.875,0.125,Sun Jun 24 05:21:30 +0000 2018,The current system favors low-risk research and proposals by older scientists and white men https://t.co/wC26bswhk3,79,nytimes
0.0,0.0,1.0,0.0,Sun Jun 24 05:05:00 +0000 2018,Astronomers have discovered thousands of exoplanets circling other stars within our galaxy. Is life only possible o… https://t.co/v4wzfQLnrg,80,nytimes
0.7096,0.0,0.763,0.237,Sun Jun 24 04:49:02 +0000 2018,Few primary care doctors are willing to do what Nicole Gastala does: treat patients who are addicted to opioid pain… https://t.co/Km6d1PJMmE,81,nytimes
0.8109,0.0,0.731,0.269,Sun Jun 24 04:39:03 +0000 2018,"""YES WE ALL CARE. Y-DON’T-U.""

See some of the messages that people are painting and taping on their jackets in res… https://t.co/kMHsVfe0LQ",82,nytimes
0.3818,0.0,0.86,0.14,Sun Jun 24 04:28:04 +0000 2018,"""I hoped I would experience this one day. But I never thought it would happen in my lifetime."" https://t.co/gsYGXOMLUz",83,nytimes
0.296,0.0,0.804,0.196,Sun Jun 24 04:21:07 +0000 2018,U.S. Government Reunites 522 Children Removed Under 'Zero Tolerance' https://t.co/VobVBA1VAL,84,nytimes
0.0,0.0,1.0,0.0,Sun Jun 24 04:16:05 +0000 2018,Elizabeth Warren denounced President Trump's policies in Reno. Hours later he responded in Las Vegas with a slur. S… https://t.co/FpisO0R6E5,85,nytimes
0.3182,0.0,0.897,0.103,Sun Jun 24 04:01:47 +0000 2018,"-Men’s earnings increase by 6% when they become fathers
-A woman's hourly wages decrease by 4% with each child

(Th… https://t.co/KSiQWRXymq",86,nytimes
-0.1531,0.195,0.678,0.127,Sun Jun 24 03:44:01 +0000 2018,"""The kingdom has fallen. The park is gone. Welcome to the petting zoo,"" our critic A.O. Scott writes. https://t.co/KVReZSg6le",87,nytimes
-0.296,0.104,0.896,0.0,Sun Jun 24 03:27:19 +0000 2018,"For the past 3 years, she hasn’t been able to keep anything down. There’s no evidence of a parasitic infection, and… https://t.co/WqpPLPiIIX",88,nytimes
-0.4404,0.182,0.818,0.0,Sun Jun 24 03:08:10 +0000 2018,Elizabeth Warren Condemned Trump in Reno. He Answered in Las Vegas With a Slur. https://t.co/imWIdFqGjF,89,nytimes
0.6369,0.0,0.769,0.231,Sun Jun 24 03:05:46 +0000 2018,"This year’s list of the World’s 50 Best Restaurants was revealed in Bilbao, Spain https://t.co/1bS05P4lal",90,nytimes
-0.128,0.092,0.837,0.072,Sun Jun 24 02:49:19 +0000 2018,"Scientists are desperate to solve the puzzle. If the answer isn’t found soon, then 32 years of work to end the scou… https://t.co/5k602GHJbr",91,nytimes
-0.6429,0.236,0.764,0.0,Sun Jun 24 02:33:03 +0000 2018,"“I’m not 20. I don’t want to be 20, but I’m really freaking cool.” Meet the grandmas of Instagram. https://t.co/dUtRWwRlvP",92,nytimes
0.0,0.0,1.0,0.0,Sun Jun 24 02:14:10 +0000 2018,"New Zealand’s Leader, Jacinda Ardern, Introduces Baby Daughter https://t.co/nqmEnV1Nbp",93,nytimes
0.0,0.0,1.0,0.0,Sun Jun 24 02:05:04 +0000 2018,"The giant sequoias of Yosemite, a “forest masterpiece,” are open for visitors again after a renovation to add walki… https://t.co/6G0a6KaLm7",94,nytimes
0.4019,0.0,0.876,0.124,Sun Jun 24 01:47:23 +0000 2018,"RT @patrickhealynyt: Add it up: These maps &amp; data points show Alabama’s constant determination to make voting harder for African-Americans,…",95,nytimes
-0.3612,0.111,0.889,0.0,Sun Jun 24 01:28:31 +0000 2018,RT @randyNYT: How New York Times editor ⁦@apchavira⁩ got the Mexican soccer team to fix spelling mistakes on their jerseys. https://t.co/hS…,96,nytimes
0.0772,0.221,0.534,0.244,Sun Jun 24 01:09:39 +0000 2018,Iraqi Political Alliance Unites a U.S. Friend and Foe https://t.co/BEJEUXqswH,97,nytimes
0.0,0.0,1.0,0.0,Sun Jun 24 01:02:43 +0000 2018,"RT @nytimesworld: “During the last few years, I discovered that I have rights that have been usurped for a very long time” https://t.co/t3q…",98,nytimes
0.25,0.117,0.721,0.162,Sun Jun 24 00:43:32 +0000 2018,The Koch brothers are waging a sophisticated fight against public transit initiatives across the U.S. And they are… https://t.co/Uvk8ReTMlz,99,nytimes
